genres,acousticness,energy,danceability,tempo,valence,speechiness,liveness,instrumentalness
europop,0.00101,0.761,0.625,125.015,0.236,0.0345,0.109,0.0959
europop,0.393,0.431,0.422,173.905,0.151,0.0305,0.0924,0
europop,0.0358,0.705,0.404,174.009,0.403,0.0281,0.111,2.58e-05
europop,0.0206,0.911,0.63,120.021,0.631,0.0466,0.106,1.84e-06
europop,0.515,0.508,0.589,114.658,0.267,0.0373,0.124,0
europop,0.000984,0.717,0.572,112.003,0.185,0.0302,0.377,4.77e-06
europop,0.831,0.415,0.307,167.529,0.204,0.0413,0.111,0
brazilian pop music,0.898,0.347,0.405,104.179,0.344,0.0315,0.324,0.00435
brazilian pop music,0.974,0.297,0.591,110.95,0.388,0.0282,0.101,0.014
brazilian pop music,0.537,0.419,0.672,95.145,0.317,0.0287,0.109,3.02e-06
brazilian pop music,0.788,0.28,0.6,105.122,0.26,0.0398,0.137,4.97e-06
brazilian pop music,0.971,0.221,0.577,113.783,0.242,0.0335,0.0909,5.5e-06
brazilian pop music,0.899,0.358,0.439,96.433,0.336,0.0274,0.759,0.000105
brazilian pop music,0.866,0.346,0.637,133.885,0.484,0.0401,0.161,4.34e-06
brazilian pop music,0.893,0.464,0.25,88.107,0.291,0.0293,0.187,0.000701
brazilian pop music,0.693,0.339,0.6,124.146,0.153,0.0286,0.149,0.000233
brazilian pop music,0.866,0.253,0.535,131.48,0.344,0.0331,0.337,0
brazilian pop music,0.796,0.377,0.456,72.078,0.317,0.03,0.103,6.43e-06
brazilian pop music,0.728,0.618,0.429,88.791,0.554,0.041,0.0547,6.4e-06
brazilian pop music,0.353,0.565,0.735,121.122,0.627,0.0499,0.113,0.0517
italian pop,0.00891,0.981,0.481,139.985,0.243,0.262,0.344,3.3e-05
italian pop,0.00942,0.942,0.506,131.967,0.321,0.0783,0.841,0
italian pop,0.00272,0.993,0.429,180.054,0.189,0.357,0.939,0.00139
italian pop,0.00116,0.976,0.523,98.984,0.29,0.0596,0.888,2.29e-06
italian pop,0.00217,0.87,0.558,133.897,0.116,0.0599,0.872,0.00031
italian pop,0.00906,0.976,0.55,128.985,0.269,0.081,0.689,0
italian pop,0.00748,0.992,0.391,143.986,0.112,0.286,0.973,0
italian pop,0.0113,0.983,0.547,103.032,0.343,0.119,0.949,0
italian pop,0.208,0.787,0.321,88.998,0.374,0.046,0.608,8.49e-06
italian pop,0.00292,0.898,0.498,91.973,0.16,0.0373,0.864,0.000635
italian pop,0.0262,0.913,0.485,81.013,0.387,0.0744,0.985,3.02e-06
italian pop,0.00165,0.954,0.498,97.54,0.324,0.0912,0.603,0
italian pop,0.0227,0.933,0.658,109.963,0.228,0.0577,0.392,0
italian pop,0.00282,0.991,0.61,109.972,0.374,0.0886,0.972,0.000785
italian pop,0.057,0.984,0.583,110.026,0.33,0.0829,0.977,0
italian pop,0.00112,0.961,0.527,130.034,0.292,0.0473,0.945,1.73e-06
italian pop,0.285,0.967,0.326,92.93,0.539,0.147,0.979,1.95e-05
italian pop,0.689,0.86,0.298,127.447,0.589,0.389,0.977,0.000692
italian pop,0.692,0.546,0.302,127.94,0.151,0.0327,0.933,0.00411
italian pop,0.185,0.935,0.567,88.012,0.462,0.194,0.543,0
italian pop,0.0415,0.874,0.276,73.879,0.156,0.0476,0.956,0
italian pop,0.0328,0.928,0.46,120.994,0.436,0.0606,0.444,2.39e-06
italian pop,0.0127,0.976,0.488,120.982,0.349,0.165,0.777,3.66e-06
italian pop,0.0006,0.924,0.395,140.071,0.0823,0.0663,0.815,0.00425
italian pop,0.00315,0.985,0.411,139.91,0.548,0.074,0.454,7.26e-05
italian pop,0.000416,0.979,0.522,110.042,0.309,0.131,0.977,7.13e-06
italian pop,0.106,0.757,0.364,133.921,0.322,0.0354,0.977,3.2e-05
italian pop,0.0135,0.909,0.36,88.964,0.264,0.039,0.961,0
italian pop,0.00865,0.919,0.257,132.113,0.146,0.075,0.963,6.93e-05
spanish pop,0.18,0.543,0.477,157.754,0.378,0.0313,0.0661,0
spanish pop,0.432,0.483,0.459,92.743,0.203,0.0306,0.159,0
spanish pop,0.00144,0.926,0.597,145.973,0.558,0.0311,0.092,0
spanish pop,0.0231,0.835,0.496,138.031,0.228,0.0287,0.139,2.1e-06
spanish pop,0.356,0.683,0.51,100.536,0.234,0.0379,0.0736,0
spanish pop,0.0136,0.837,0.571,135.994,0.35,0.0388,0.0931,0
spanish pop,0.106,0.625,0.41,173.883,0.158,0.0439,0.152,0
spanish pop,0.00219,0.84,0.621,136.011,0.313,0.0502,0.107,2.89e-06
spanish pop,0.00194,0.758,0.378,179.986,0.297,0.0343,0.0831,0
spanish pop,0.0308,0.871,0.557,154.035,0.61,0.0427,0.0656,0
spanish pop,0.0493,0.54,0.56,77.985,0.388,0.0334,0.206,0
spanish pop,0.039,0.72,0.576,136.08,0.407,0.031,0.0705,0
spanish pop,0.089,0.899,0.591,146.011,0.523,0.0639,0.0629,0
italian pop,0.0122,0.957,0.55,142.012,0.498,0.0583,0.695,1.87e-05
italian pop,0.00429,0.94,0.514,135.993,0.605,0.0532,0.824,1.32e-05
italian pop,0.00606,0.97,0.532,110.566,0.0995,0.151,0.958,1.19e-05
italian pop,0.00674,0.983,0.526,126.037,0.43,0.0486,0.964,2.08e-05
italian pop,0.0162,0.82,0.414,123.328,0.298,0.11,0.712,3.44e-05
italian pop,0.0905,0.827,0.469,98.986,0.433,0.0671,0.961,3.66e-05
italian pop,0.0197,0.846,0.374,156.026,0.25,0.0646,0.937,0.00323
italian pop,0.000274,0.915,0.48,110.017,0.343,0.0555,0.714,0.00957
italian pop,0.0923,0.826,0.53,87.036,0.34,0.0419,0.749,1.68e-05
italian pop,0.02,0.698,0.535,119.933,0.616,0.0391,0.929,0
italian pop,0.0132,0.948,0.279,69.715,0.441,0.0934,0.986,4.28e-05
italian pop,0.00747,0.456,0.601,104.512,0.275,0.0385,0.988,0.00905
italian pop,0.0287,0.402,0.305,142.076,0.167,0.0305,0.776,0
italian pop,0.256,0.735,0.529,79.329,0.698,0.131,0.984,4.93e-06
italian pop,0.268,0.509,0.419,137.408,0.254,0.0335,0.969,8.81e-05
italian pop,0.126,0.55,0.576,128.084,0.406,0.0297,0.696,0
italian pop,0.00512,0.852,0.448,112.967,0.375,0.0365,0.978,0.000102
italian pop,0.00419,0.951,0.345,98.028,0.137,0.117,0.96,0.00247
italian pop,0.0104,0.85,0.471,173.468,0.232,0.0926,0.902,0.0877
italian pop,0.0376,0.975,0.484,131.033,0.233,0.0973,0.938,0.00015
italian pop,0.0094,0.699,0.33,133.186,0.317,0.0311,0.927,0
italian pop,0.0166,0.817,0.54,89.99,0.436,0.0302,0.747,0
italian pop,0.0166,0.658,0.34,118.132,0.353,0.0466,0.882,0.0012
italian pop,0.0137,0.961,0.462,72.929,0.76,0.0463,0.914,0
italian pop,0.186,0.753,0.28,96.311,0.324,0.0543,0.9,1.97e-05
italian pop,0.00725,0.835,0.277,151.031,0.185,0.189,0.715,0.0838
italian pop,0.687,0.507,0.366,120.258,0.323,0.0365,0.355,0
italian pop,0.641,0.538,0.393,124.852,0.277,0.0402,0.753,0
italian pop,0.00146,0.91,0.255,132.743,0.312,0.0795,0.704,4.89e-05
alternative pop rock,0.029,0.697,0.68,100.041,0.684,0.0443,0.0573,0
alternative pop rock,0.0023,0.712,0.572,145.116,0.598,0.0391,0.167,0
alternative pop rock,0.0027,0.739,0.646,114.973,0.429,0.0395,0.189,0
alternative pop rock,0.0014,0.647,0.538,145.968,0.441,0.0493,0.0819,0
alternative pop rock,0.0103,0.8,0.665,127.017,0.652,0.038,0.0877,0
alternative pop rock,0.0079,0.685,0.665,101.959,0.338,0.0345,0.364,0
alternative pop rock,0.926,0.291,0.586,91.086,0.351,0.0455,0.373,0
alternative pop rock,0.0004,0.846,0.5,129.966,0.398,0.0519,0.305,0
alternative pop rock,0.000521,0.67,0.708,98.986,0.671,0.0346,0.0698,0.624
alternative pop rock,0.0133,0.76,0.614,102.005,0.525,0.0283,0.368,0
pop emo,0.455,0.743,0.668,134.984,0.834,0.0443,0.1,0
pop emo,0.588,0.773,0.478,160.146,0.798,0.0385,0.295,0
pop emo,0.391,0.576,0.611,160.122,0.499,0.0342,0.278,0
pop emo,0.466,0.71,0.556,193.763,0.914,0.0493,0.112,0
pop emo,0.359,0.699,0.599,90.998,0.617,0.0454,0.248,0
pop emo,0.707,0.499,0.544,162.065,0.555,0.0263,0.0554,0
synthpop,0.277,0.807,0.575,131.963,0.352,0.0452,0.084,3.62e-05
synthpop,0.0123,0.723,0.568,145.023,0.321,0.0271,0.369,0.063
synthpop,0.0332,0.819,0.594,93.968,0.602,0.0328,0.0669,7.09e-05
synthpop,0.00658,0.776,0.588,132.002,0.155,0.0329,0.125,4.05e-06
synthpop,0.0684,0.791,0.678,105.994,0.588,0.0368,0.0881,0.731
synthpop,0.107,0.689,0.624,109.98,0.594,0.0257,0.0654,0.000263
synthpop,0.000315,0.877,0.346,101.28,0.385,0.0362,0.306,0.0032
synthpop,0.0153,0.723,0.574,127.022,0.164,0.0264,0.0788,0.00419
synthpop,0.137,0.616,0.597,140.048,0.43,0.0361,0.416,1.24e-06
synthpop,0.0145,0.623,0.621,79.955,0.541,0.0287,0.109,4.13e-05
synthpop,0.187,0.657,0.607,125.98,0.491,0.0456,0.547,0.881
synthpop,0.944,0.0215,0.178,66.713,0.0399,0.0398,0.0792,0.887
synthpop,0.851,0.473,0.56,88.922,0.304,0.0286,0.0689,7.77e-06
underground pop rap,0.59,0.275,0.529,174.158,0.629,0.266,0.392,0.878
underground pop rap,0.0288,0.677,0.781,89.974,0.701,0.249,0.277,0
underground pop rap,0.00398,0.882,0.644,152.069,0.679,0.06,0.34,0
underground pop rap,0.00399,0.853,0.696,92.976,0.677,0.237,0.0843,0
underground pop rap,0.154,0.884,0.711,94.99,0.842,0.144,0.0473,0
underground pop rap,0.313,0.824,0.714,87.943,0.443,0.235,0.109,0
underground pop rap,0.0113,0.811,0.495,119.098,0.279,0.444,0.0857,0
underground pop rap,0.0745,0.837,0.506,81.152,0.45,0.742,0.308,0
underground pop rap,0.00182,0.662,0.579,99.932,0.5,0.285,0.123,0
underground pop rap,0.995,0.179,0.368,57.511,0.0989,0.0441,0.109,0.93
underground pop rap,0.489,0.767,0.805,86.01,0.472,0.288,0.0993,0
underground pop rap,0.00629,0.828,0.634,90.962,0.872,0.0979,0.44,0
underground pop rap,0.00821,0.557,0.594,166.234,0.672,0.304,0.0394,0
underground pop rap,0.085,0.9,0.617,87.797,0.493,0.316,0.35,0
underground pop rap,0.011,0.899,0.674,95.999,0.602,0.193,0.327,0
teen pop,0.00684,0.739,0.664,90.006,0.849,0.0713,0.0439,0
teen pop,0.114,0.896,0.586,94.954,0.353,0.11,0.175,0
teen pop,0.0463,0.844,0.67,96.047,0.66,0.0495,0.343,0
teen pop,0.00096,0.828,0.647,96.941,0.712,0.0545,0.0945,0
teen pop,0.0619,0.895,0.559,162.043,0.668,0.177,0.298,0
teen pop,0.042,0.842,0.681,171.941,0.839,0.0705,0.0998,0
teen pop,0.0364,0.927,0.644,135.071,0.913,0.0422,0.322,0
teen pop,0.00411,0.796,0.557,127.999,0.452,0.0482,0.0951,0
teen pop,0.101,0.883,0.403,202.013,0.769,0.087,0.109,0
teen pop,0.00318,0.881,0.531,130.104,0.259,0.0402,0.129,0
teen pop,0.0107,0.937,0.595,129.953,0.767,0.0406,0.0701,0
teen pop,0.0139,0.758,0.663,135.011,0.622,0.0367,0.309,0
teen pop,0.0874,0.651,0.622,91.988,0.304,0.0328,0.0531,0
teen pop,0.00654,0.871,0.754,125.028,0.839,0.0579,0.166,0
teen pop,0.0465,0.706,0.773,99.006,0.518,0.0447,0.286,0
teen pop,0.129,0.936,0.783,92.338,0.681,0.124,0.115,0.396
teen pop,0.0191,0.644,0.885,116.999,0.611,0.0405,0.143,0.000596
teen pop,0.0265,0.878,0.793,128.035,0.939,0.0344,0.106,0.00632
teen pop,0.034,0.892,0.727,127.993,0.805,0.199,0.392,0
teen pop,0.0199,0.84,0.662,85.099,0.519,0.0666,0.341,1.49e-05
teen pop,0.322,0.897,0.806,104.006,0.837,0.059,0.0972,0
teen pop,0.00347,0.785,0.687,85.986,0.692,0.0862,0.164,0.000827
teen pop,0.00993,0.665,0.537,153.941,0.224,0.0384,0.265,1.34e-06
teen pop,0.273,0.805,0.626,120.006,0.458,0.0322,0.0888,3.6e-06
teen pop,0.00817,0.812,0.686,133.997,0.887,0.0329,0.0903,0.0518
teen pop,0.0402,0.696,0.755,120.025,0.5,0.0469,0.189,1.93e-06
teen pop,0.0398,0.734,0.447,84.987,0.344,0.248,0.1,0
teen pop,0.0298,0.753,0.702,95.985,0.738,0.291,0.332,0
teen pop,0.0871,0.684,0.609,108.04,0.195,0.0274,0.471,0
teen pop,0.0581,0.878,0.768,138.02,0.637,0.164,0.141,1.32e-05
folk-pop,0.964,0.165,0.549,97.836,0.134,0.0279,0.129,0.842
folk-pop,0.909,0.304,0.668,134.862,0.528,0.036,0.105,0.0131
folk-pop,0.781,0.322,0.422,177.756,0.172,0.0361,0.113,0.134
folk-pop,0.0858,0.553,0.672,82.491,0.319,0.038,0.0873,0.0151
folk-pop,0.912,0.174,0.401,124.773,0.187,0.0317,0.12,0.123
folk-pop,0.761,0.316,0.807,95.938,0.883,0.0548,0.134,0.00086
folk-pop,0.0966,0.752,0.705,100.011,0.562,0.0391,0.127,0.119
folk-pop,0.942,0.272,0.301,70.611,0.163,0.0331,0.101,0.087
folk-pop,0.859,0.313,0.614,84.969,0.184,0.0273,0.111,0.00178
folk-pop,0.657,0.479,0.842,107.888,0.492,0.0287,0.116,0.0172
folk-pop,0.989,0.458,0.761,117.035,0.347,0.0471,0.125,0.95
folk-pop,0.0267,0.731,0.794,117.014,0.62,0.0276,0.109,0.0102
folk-pop,0.00139,0.784,0.532,141.992,0.207,0.0532,0.142,0.0652
folk-pop,0.00405,0.576,0.747,120.004,0.484,0.0336,0.138,0.0191
folk-pop,0.118,0.691,0.888,124.031,0.684,0.0479,0.126,0.00189
folk-pop,0.18,0.472,0.387,68.25,0.289,0.0293,0.211,5.29e-05
folk-pop,0.149,0.597,0.701,92.023,0.721,0.0516,0.129,0
folk-pop,0.0198,0.727,0.669,139.989,0.861,0.0325,0.0608,1.98e-05
folk-pop,0.103,0.782,0.708,134.985,0.665,0.0301,0.112,1.1e-05
folk-pop,0.741,0.476,0.485,99.471,0.353,0.0284,0.347,7.42e-05
chamber pop,0.0168,0.81,0.573,124.015,0.447,0.0333,0.0988,5.84e-06
chamber pop,0.134,0.934,0.32,138.982,0.509,0.246,0.0925,0
chamber pop,0.0148,0.746,0.655,116.986,0.677,0.0481,0.102,4.42e-06
chamber pop,0.00849,0.559,0.565,119.964,0.619,0.0271,0.0666,0.111
chamber pop,0.0259,0.49,0.381,81.548,0.174,0.0281,0.114,0.782
chamber pop,0.0108,0.933,0.556,131.012,0.574,0.0627,0.34,0.0011
chamber pop,0.0797,0.626,0.487,132.256,0.751,0.0601,0.0952,0
chamber pop,0.0489,0.869,0.715,117.964,0.815,0.0427,0.0469,0.000888
chamber pop,0.249,0.584,0.559,111.844,0.521,0.032,0.293,6.88e-05
chamber pop,0.147,0.764,0.491,124.89,0.506,0.0573,0.294,0.00783
chamber pop,0.00231,0.817,0.473,140.821,0.649,0.0359,0.13,0.00132
chamber pop,0.0788,0.452,0.212,178.582,0.286,0.036,0.0956,0.361
k-pop,0.568,0.91,0.711,130.144,0.549,0.0467,0.157,0
k-pop,0.155,0.84,0.585,149.855,0.147,0.0957,0.638,0
k-pop,0.152,0.901,0.584,130.178,0.612,0.155,0.184,0
k-pop,0.195,0.657,0.559,181.945,0.65,0.0487,0.0531,0
k-pop,0.767,0.662,0.609,157.937,0.418,0.103,0.406,0
k-pop,0.00626,0.755,0.752,99.992,0.292,0.0386,0.157,0.00515
k-pop,0.387,0.806,0.765,120.009,0.7,0.109,0.106,0
k-pop,0.00659,0.816,0.668,127.956,0.557,0.0476,0.282,0
k-pop,0.166,0.616,0.789,102.003,0.223,0.0469,0.209,0
k-pop,0.332,0.465,0.571,75.191,0.344,0.0373,0.377,0
dance pop,0.0136,0.752,0.721,111.966,0.564,0.0342,0.23,5.07e-05
pop,0.0136,0.752,0.721,111.966,0.564,0.0342,0.23,5.07e-05
dance pop,0.0458,0.579,0.879,99.957,0.437,0.0941,0.0985,1.14e-06
pop,0.0458,0.579,0.879,99.957,0.437,0.0941,0.0985,1.14e-06
dance pop,0.2,0.773,0.49,84.707,0.554,0.141,0.145,0
pop,0.2,0.773,0.49,84.707,0.554,0.141,0.145,0
dance pop,0.00244,0.654,0.572,100.027,0.134,0.041,0.241,0.00321
pop,0.00244,0.654,0.572,100.027,0.134,0.041,0.241,0.00321
dance pop,0.0295,0.794,0.662,119.937,0.62,0.0441,0.0953,0.00745
pop,0.0295,0.794,0.662,119.937,0.62,0.0441,0.0953,0.00745
dance pop,0.19,0.714,0.572,170.957,0.619,0.148,0.102,4.75e-06
pop,0.19,0.714,0.572,170.957,0.619,0.148,0.102,4.75e-06
dance pop,0.355,0.614,0.785,119.972,0.676,0.0306,0.132,0
pop,0.355,0.614,0.785,119.972,0.676,0.0306,0.132,0
dance pop,0.0212,0.515,0.688,87.483,0.123,0.0314,0.0544,0
pop,0.0212,0.515,0.688,87.483,0.123,0.0314,0.0544,0
dance pop,0.063,0.443,0.54,94.922,0.0992,0.0302,0.12,0
pop,0.063,0.443,0.54,94.922,0.0992,0.0302,0.12,0
dance pop,0.0451,0.619,0.638,75,0.477,0.0984,0.326,0
pop,0.0451,0.619,0.638,75,0.477,0.0984,0.326,0
dance pop,0.87,0.279,0.47,66.044,0.148,0.0392,0.153,0
pop,0.87,0.279,0.47,66.044,0.148,0.0392,0.153,0
dance pop,0.746,0.381,0.465,140.297,0.324,0.0323,0.133,0
pop,0.746,0.381,0.465,140.297,0.324,0.0323,0.133,0
dance pop,0.212,0.624,0.619,74.006,0.5,0.027,0.0507,0
pop,0.212,0.624,0.619,74.006,0.5,0.027,0.0507,0
dance pop,0.231,0.816,0.771,94.975,0.79,0.107,0.158,0
pop,0.231,0.816,0.771,94.975,0.79,0.107,0.158,0
metropopolis,0.0247,0.671,0.764,123.01,0.552,0.0524,0.0501,0.297
synthpop,0.0247,0.671,0.764,123.01,0.552,0.0524,0.0501,0.297
metropopolis,0.0782,0.762,0.77,123.004,0.66,0.0659,0.0507,0.0453
synthpop,0.0782,0.762,0.77,123.004,0.66,0.0659,0.0507,0.0453
metropopolis,0.0903,0.782,0.731,122.964,0.719,0.0665,0.182,0.0867
synthpop,0.0903,0.782,0.731,122.964,0.719,0.0665,0.182,0.0867
metropopolis,0.00792,0.582,0.743,123.025,0.396,0.0431,0.0528,0.861
synthpop,0.00792,0.582,0.743,123.025,0.396,0.0431,0.0528,0.861
metropopolis,0.00675,0.803,0.606,123.008,0.201,0.0328,0.397,0.4
synthpop,0.00675,0.803,0.606,123.008,0.201,0.0328,0.397,0.4
metropopolis,0.0175,0.428,0.848,122.996,0.579,0.0847,0.0432,0.14
synthpop,0.0175,0.428,0.848,122.996,0.579,0.0847,0.0432,0.14
metropopolis,0.0526,0.76,0.632,127.967,0.37,0.0482,0.0701,0.149
synthpop,0.0526,0.76,0.632,127.967,0.37,0.0482,0.0701,0.149
latin pop,0.501,0.688,0.57,149.676,0.433,0.0487,0.667,0
spanish pop,0.501,0.688,0.57,149.676,0.433,0.0487,0.667,0
latin pop,0.156,0.732,0.427,170.045,0.593,0.034,0.185,0
spanish pop,0.156,0.732,0.427,170.045,0.593,0.034,0.185,0
latin pop,0.00149,0.892,0.598,132.952,0.756,0.033,0.105,1.32e-06
spanish pop,0.00149,0.892,0.598,132.952,0.756,0.033,0.105,1.32e-06
latin pop,0.0426,0.883,0.61,127.864,0.687,0.035,0.34,0
spanish pop,0.0426,0.883,0.61,127.864,0.687,0.035,0.34,0
latin pop,0.0179,0.667,0.683,144.816,0.816,0.0515,0.113,0
spanish pop,0.0179,0.667,0.683,144.816,0.816,0.0515,0.113,0
latin pop,0.635,0.516,0.5,139.808,0.33,0.0269,0.145,0
spanish pop,0.635,0.516,0.5,139.808,0.33,0.0269,0.145,0
latin pop,0.0337,0.89,0.517,142.971,0.531,0.0964,0.157,0
spanish pop,0.0337,0.89,0.517,142.971,0.531,0.0964,0.157,0
latin pop,0.567,0.709,0.542,93.979,0.392,0.0339,0.221,0
spanish pop,0.567,0.709,0.542,93.979,0.392,0.0339,0.221,0
latin pop,0.492,0.748,0.614,94.973,0.55,0.0257,0.0788,0
spanish pop,0.492,0.748,0.614,94.973,0.55,0.0257,0.0788,0
latin pop,0.0623,0.901,0.567,97.868,0.84,0.0931,0.272,0
spanish pop,0.0623,0.901,0.567,97.868,0.84,0.0931,0.272,0
latin pop,0.391,0.744,0.448,75.862,0.39,0.038,0.128,0
spanish pop,0.391,0.744,0.448,75.862,0.39,0.038,0.128,0
latin pop,0.413,0.724,0.459,146.165,0.36,0.0376,0.0632,0
spanish pop,0.413,0.724,0.459,146.165,0.36,0.0376,0.0632,0
latin pop,0.125,0.678,0.448,160.074,0.302,0.0366,0.214,0
spanish pop,0.125,0.678,0.448,160.074,0.302,0.0366,0.214,0
latin pop,0.332,0.441,0.617,139.891,0.204,0.03,0.155,0
spanish pop,0.332,0.441,0.617,139.891,0.204,0.03,0.155,0
latin pop,0.411,0.682,0.741,134.978,0.812,0.0463,0.128,5.09e-06
spanish pop,0.411,0.682,0.741,134.978,0.812,0.0463,0.128,5.09e-06
latin pop,0.393,0.828,0.561,169.859,0.482,0.0891,0.122,7.63e-06
spanish pop,0.393,0.828,0.561,169.859,0.482,0.0891,0.122,7.63e-06
latin pop,0.0552,0.802,0.473,190.044,0.739,0.0368,0.0896,0
spanish pop,0.0552,0.802,0.473,190.044,0.739,0.0368,0.0896,0
latin pop,0.229,0.837,0.552,92.775,0.814,0.0502,0.18,0
spanish pop,0.229,0.837,0.552,92.775,0.814,0.0502,0.18,0
brazilian pop music,0.0902,0.776,0.72,113.044,0.734,0.0499,0.439,0.00943
brazilian pop music,0.388,0.808,0.78,109.964,0.873,0.0561,0.0676,0
brazilian pop music,0.469,0.79,0.721,102.038,0.917,0.0516,0.268,0
brazilian pop music,0.628,0.74,0.605,89.853,0.961,0.0707,0.0757,0
brazilian pop music,0.136,0.524,0.624,134.106,0.482,0.0273,0.279,0.00203
brazilian pop music,0.319,0.718,0.629,91.001,0.835,0.0334,0.127,0.00259
brazilian pop music,0.208,0.877,0.701,104.044,0.929,0.0766,0.241,0
brazilian pop music,0.374,0.814,0.526,113.844,0.817,0.0398,0.221,0
brazilian pop music,0.634,0.427,0.564,151.982,0.453,0.0337,0.127,2.2e-05
brazilian pop music,0.0558,0.696,0.648,110.04,0.743,0.0333,0.129,0.0067
latin pop,0.275,0.605,0.644,104.88,0.197,0.0367,0.089,0
latin pop,0.127,0.721,0.777,94.981,0.725,0.0392,0.111,7.8e-06
latin pop,0.634,0.534,0.598,96.051,0.427,0.0335,0.097,0
latin pop,0.0656,0.706,0.659,99.873,0.433,0.0341,0.112,0
latin pop,0.335,0.597,0.583,119.788,0.1,0.0471,0.162,0
latin pop,0.599,0.645,0.61,160.038,0.733,0.0606,0.0949,0
latin pop,0.549,0.441,0.662,121.927,0.4,0.0301,0.131,0
latin pop,0.719,0.387,0.817,104.876,0.585,0.0285,0.121,0
latin pop,0.23,0.769,0.709,137.024,0.564,0.0335,0.133,0
latin pop,0.658,0.403,0.523,91.657,0.18,0.027,0.165,0
latin pop,0.0082,0.848,0.69,137.93,0.707,0.035,0.0916,0
latin pop,0.104,0.458,0.68,110.92,0.405,0.042,0.218,0
italian pop,0.156,0.974,0.672,129.999,0.373,0.145,0.1,1.01e-06
italian pop,0.023,0.936,0.614,157.987,0.802,0.0476,0.326,5.29e-06
italian pop,0.000615,0.825,0.584,144.991,0.509,0.0748,0.0796,0.000164
italian pop,0.632,0.467,0.433,118.006,0.267,0.0333,0.263,0
italian pop,0.582,0.634,0.464,137.841,0.23,0.0573,0.101,0
italian pop,0.00663,0.923,0.568,179.998,0.653,0.116,0.0265,3.64e-05
italian pop,0.0869,0.425,0.318,82.897,0.264,0.0416,0.138,0.0018
italian pop,0.132,0.518,0.55,108.007,0.388,0.0251,0.322,4.94e-05
italian pop,0.0721,0.828,0.67,126.032,0.84,0.0411,0.109,0.00012
italian pop,0.0981,0.491,0.681,94.043,0.31,0.0358,0.138,0.000114
italian pop,0.71,0.305,0.237,76.55,0.179,0.0291,0.181,0
italian pop,0.0746,0.451,0.532,92.977,0.0582,0.0285,0.142,0.0246
italian pop,0.709,0.418,0.472,118.149,0.335,0.031,0.336,0
spanish pop rock,0.00636,0.932,0.461,105.194,0.356,0.0505,0.968,0
spanish pop rock,0.244,0.842,0.271,178.352,0.235,0.0741,0.857,0
spanish pop rock,0.199,0.776,0.474,148.271,0.222,0.0495,0.78,0
spanish pop rock,0.121,0.796,0.495,154.014,0.398,0.0524,0.861,0
spanish pop rock,0.0729,0.927,0.553,97.195,0.746,0.0384,0.97,0
spanish pop rock,0.478,0.613,0.446,155.875,0.304,0.0389,0.761,0
spanish pop rock,0.0269,0.917,0.505,94.103,0.327,0.0486,0.792,0
spanish pop rock,0.302,0.847,0.411,79.739,0.318,0.0712,0.966,0
spanish pop rock,0.464,0.775,0.362,164.166,0.244,0.197,0.977,0
spanish pop rock,0.44,0.731,0.447,139.195,0.303,0.0664,0.982,0
spanish pop rock,0.501,0.76,0.442,143.671,0.309,0.0588,0.715,0
spanish pop rock,0.883,0.224,0.348,100.542,0.0624,0.047,0.725,0
spanish pop rock,0.629,0.446,0.511,98.93,0.255,0.033,0.849,0
spanish pop rock,0.871,0.325,0.405,131.164,0.192,0.0371,0.72,0
spanish pop rock,0.692,0.489,0.376,131.76,0.123,0.0411,0.985,0
spanish pop rock,0.0809,0.822,0.258,183.629,0.298,0.0819,0.692,0
spanish pop rock,0.371,0.749,0.469,93.848,0.339,0.0329,0.708,0
spanish pop rock,0.229,0.859,0.446,139.743,0.239,0.0746,0.743,0
spanish pop rock,0.418,0.936,0.696,125.048,0.688,0.0484,0.714,0
spanish pop rock,0.16,0.914,0.415,96.656,0.441,0.0797,0.718,0
spanish pop rock,0.161,0.976,0.551,139.933,0.466,0.16,0.864,0
spanish pop rock,0.935,0.285,0.278,77.132,0.176,0.0515,0.756,0
spanish pop rock,0.841,0.239,0.417,98.394,0.269,0.0329,0.912,0
spanish pop rock,0.91,0.246,0.466,138.589,0.18,0.0489,0.726,0
spanish pop rock,0.177,0.887,0.442,140.529,0.615,0.122,0.727,0
spanish pop rock,0.227,0.911,0.482,95.005,0.396,0.0866,0.703,0
spanish pop rock,0.923,0.347,0.363,136.291,0.284,0.0371,0.973,0
spanish pop rock,0.0387,0.833,0.296,94.134,0.315,0.0561,0.124,0
french indie pop,0.57,0.319,0.643,169.939,0.48,0.0379,0.108,0.111
french indie pop,0.638,0.466,0.624,102.235,0.504,0.0473,0.181,6.49e-05
french indie pop,0.903,0.192,0.473,99.955,0.324,0.034,0.295,0.636
french indie pop,0.857,0.351,0.578,94.691,0.439,0.0305,0.119,2.28e-06
french indie pop,0.842,0.312,0.522,132.282,0.444,0.0311,0.137,0.00125
french indie pop,0.938,0.0163,0.511,122.57,0.436,0.0484,0.109,0.966
french indie pop,0.774,0.219,0.379,169.606,0.177,0.038,0.213,0.000334
french indie pop,0.488,0.718,0.54,200.261,0.643,0.0796,0.121,0.00577
french indie pop,0.977,0.114,0.45,115.235,0.297,0.109,0.108,0.00187
french indie pop,0.158,0.372,0.812,109.991,0.787,0.121,0.0888,0.851
french indie pop,0.491,0.569,0.567,170.186,0.746,0.0407,0.138,0
