genres,acousticness,energy,danceability,tempo,valence,speechiness,liveness,instrumentalness
metalcore,0.00758,0.939,0.496,102.894,0.364,0.132,0.233,0
melodic metalcore,0.0131,0.903,0.376,159.657,0.507,0.058,0.117,1.44e-06
metalcore,0.0131,0.903,0.376,159.657,0.507,0.058,0.117,1.44e-06
melodic metalcore,0.000948,0.962,0.544,108.023,0.371,0.0618,0.207,5.37e-06
metalcore,0.000948,0.962,0.544,108.023,0.371,0.0618,0.207,5.37e-06
melodic metalcore,0.0715,0.815,0.328,139.085,0.121,0.0588,0.113,2.5e-06
metalcore,0.0715,0.815,0.328,139.085,0.121,0.0588,0.113,2.5e-06
metalcore,0.000776,0.971,0.526,115.033,0.29,0.145,0.11,0.07
metalcore,5.51e-05,0.952,0.513,96.013,0.184,0.0903,0.351,0.00489
metalcore,0.000226,0.91,0.548,89.993,0.279,0.053,0.0927,5.6e-05
metalcore,0.000378,0.911,0.618,110.012,0.227,0.065,0.117,0.0247
metalcore,0.00158,0.948,0.436,164.942,0.214,0.17,0.0806,0.00506
metalcore,0.0126,0.717,0.596,159.966,0.562,0.0495,0.083,0.000331
metalcore,0.112,0.387,0.402,155.123,0.263,0.0315,0.114,0.947
metalcore,2.73e-05,0.975,0.525,119.998,0.165,0.0668,0.246,0.00292
metalcore,0.000411,0.971,0.494,156.034,0.425,0.112,0.348,0.000832
metalcore,0.000261,0.907,0.457,124.026,0.152,0.0582,0.101,0.218
metalcore,0.00131,0.959,0.425,160.034,0.262,0.105,0.315,0.00255
metalcore,0.00012,0.952,0.254,80.039,0.18,0.3,0.359,0.0121
metalcore,7.86e-05,0.928,0.498,144.985,0.398,0.0822,0.38,0.0238
alternative metal,1.33e-05,0.962,0.455,76.493,0.556,0.0789,0.123,0.000128
nu metal,1.33e-05,0.962,0.455,76.493,0.556,0.0789,0.123,0.000128
alternative metal,8.28e-06,0.964,0.513,131.01,0.797,0.0592,0.335,0.0318
nu metal,8.28e-06,0.964,0.513,131.01,0.797,0.0592,0.335,0.0318
alternative metal,1.54e-05,0.981,0.493,91.484,0.481,0.0771,0.252,0.00158
nu metal,1.54e-05,0.981,0.493,91.484,0.481,0.0771,0.252,0.00158
alternative metal,1.73e-05,0.959,0.44,150.072,0.559,0.0718,0.224,0.000286
nu metal,1.73e-05,0.959,0.44,150.072,0.559,0.0718,0.224,0.000286
alternative metal,9.17e-05,0.933,0.423,156.849,0.396,0.0997,0.366,0.0331
nu metal,9.17e-05,0.933,0.423,156.849,0.396,0.0997,0.366,0.0331
alternative metal,9.67e-06,0.983,0.531,100.506,0.412,0.0966,0.116,9.01e-05
nu metal,9.67e-06,0.983,0.531,100.506,0.412,0.0966,0.116,9.01e-05
alternative metal,1.5e-05,0.971,0.502,96.498,0.518,0.0597,0.269,0
nu metal,1.5e-05,0.971,0.502,96.498,0.518,0.0597,0.269,0
alternative metal,4.03e-05,0.83,0.54,108.997,0.408,0.052,0.109,2.07e-06
nu metal,4.03e-05,0.83,0.54,108.997,0.408,0.052,0.109,2.07e-06
alternative metal,0.00227,0.606,0.548,105.076,0.422,0.0291,0.22,0
nu metal,0.00227,0.606,0.548,105.076,0.422,0.0291,0.22,0
alternative metal,2.33e-05,0.932,0.467,148.917,0.507,0.0644,0.137,7.27e-06
nu metal,2.33e-05,0.932,0.467,148.917,0.507,0.0644,0.137,7.27e-06
alternative metal,2.21e-06,0.964,0.428,148.989,0.595,0.0749,0.13,0.0561
nu metal,2.21e-06,0.964,0.428,148.989,0.595,0.0749,0.13,0.0561
alternative metal,3.77e-05,0.963,0.508,125.043,0.344,0.0741,0.382,0.597
nu metal,3.77e-05,0.963,0.508,125.043,0.344,0.0741,0.382,0.597
alternative metal,9.1e-06,0.947,0.532,117.531,0.553,0.0855,0.168,0.00015
nu metal,9.1e-06,0.947,0.532,117.531,0.553,0.0855,0.168,0.00015
alternative metal,0.0342,0.714,0.646,120.027,0.38,0.038,0.257,0.00264
funk metal,0.0342,0.714,0.646,120.027,0.38,0.038,0.257,0.00264
alternative metal,5.92e-05,0.949,0.356,163.047,0.377,0.0694,0.136,0.497
funk metal,5.92e-05,0.949,0.356,163.047,0.377,0.0694,0.136,0.497
alternative metal,0.00278,0.912,0.547,138.012,0.687,0.062,0.338,3.13e-05
funk metal,0.00278,0.912,0.547,138.012,0.687,0.062,0.338,3.13e-05
alternative metal,0.000887,0.916,0.251,68.445,0.434,0.0994,0.117,0.779
funk metal,0.000887,0.916,0.251,68.445,0.434,0.0994,0.117,0.779
alternative metal,0.00257,0.809,0.273,126.197,0.108,0.0704,0.27,0.0132
funk metal,0.00257,0.809,0.273,126.197,0.108,0.0704,0.27,0.0132
alternative metal,0.000808,0.805,0.614,136.015,0.551,0.0337,0.098,0.12
funk metal,0.000808,0.805,0.614,136.015,0.551,0.0337,0.098,0.12
alternative metal,0.000299,0.979,0.56,157.148,0.473,0.0858,0.0657,0.107
funk metal,0.000299,0.979,0.56,157.148,0.473,0.0858,0.0657,0.107
alternative metal,0.0127,0.732,0.611,134.987,0.403,0.0528,0.0954,0.379
funk metal,0.0127,0.732,0.611,134.987,0.403,0.0528,0.0954,0.379
alternative metal,0.000917,0.924,0.376,99.036,0.135,0.0676,0.0373,0.00154
funk metal,0.000917,0.924,0.376,99.036,0.135,0.0676,0.0373,0.00154
alternative metal,0.000835,0.655,0.481,135.011,0.805,0.0286,0.0649,0.00593
funk metal,0.000835,0.655,0.481,135.011,0.805,0.0286,0.0649,0.00593
glam metal,0.000154,0.889,0.48,129.669,0.195,0.0612,0.387,0.368
glam metal,0.000141,0.938,0.527,135.947,0.421,0.0486,0.333,0.00363
glam metal,0.00245,0.895,0.492,134.886,0.247,0.106,0.646,0.00167
glam metal,0.000196,0.723,0.603,105.894,0.597,0.0348,0.124,0.0196
glam metal,0.00206,0.865,0.503,143.622,0.767,0.0811,0.396,0.000127
glam metal,0.000797,0.781,0.393,109.165,0.447,0.0648,0.609,0.00149
glam metal,0.135,0.69,0.479,133.986,0.431,0.0516,0.437,5.97e-06
glam metal,0.0123,0.731,0.36,186.129,0.329,0.048,0.361,0.000939
glam metal,1.3e-05,0.844,0.448,143.835,0.397,0.0507,0.269,0.0155
glam metal,0.000147,0.91,0.477,147.923,0.219,0.0874,0.298,0.0249
glam metal,0.000185,0.797,0.437,109.547,0.204,0.102,0.437,0.0705
glam metal,0.023,0.724,0.458,79.961,0.376,0.0555,0.0778,5.22e-05
glam metal,0.00699,0.792,0.535,121.925,0.386,0.0564,0.0645,0.000977
glam metal,9.86e-05,0.785,0.511,94.332,0.526,0.0382,0.134,0.00618
glam metal,0.0012,0.876,0.254,153.597,0.171,0.21,0.744,0.212
glam metal,0.00326,0.427,0.278,138.424,0.325,0.0301,0.365,7.31e-06
glam metal,0.000107,0.77,0.522,127.956,0.522,0.0655,0.998,0.031
melodic metalcore,2.95e-06,0.961,0.142,96.803,0.195,0.0651,0.365,0.000137
metalcore,2.95e-06,0.961,0.142,96.803,0.195,0.0651,0.365,0.000137
melodic metalcore,0.000574,0.943,0.368,137.941,0.424,0.072,0.4,0.00289
metalcore,0.000574,0.943,0.368,137.941,0.424,0.072,0.4,0.00289
melodic metalcore,2.49e-05,0.964,0.15,143.641,0.122,0.119,0.114,0.00152
metalcore,2.49e-05,0.964,0.15,143.641,0.122,0.119,0.114,0.00152
melodic metalcore,0.000377,0.84,0.266,97.881,0.0867,0.167,0.386,0.325
metalcore,0.000377,0.84,0.266,97.881,0.0867,0.167,0.386,0.325
melodic metalcore,6.49e-05,0.916,0.102,184.697,0.0919,0.103,0.2,0.000326
metalcore,6.49e-05,0.916,0.102,184.697,0.0919,0.103,0.2,0.000326
melodic metalcore,3.58e-05,0.959,0.215,120.079,0.0926,0.115,0.0996,0.0455
metalcore,3.58e-05,0.959,0.215,120.079,0.0926,0.115,0.0996,0.0455
melodic metalcore,2.6e-05,0.964,0.163,98.102,0.0907,0.12,0.124,0.0457
metalcore,2.6e-05,0.964,0.163,98.102,0.0907,0.12,0.124,0.0457
melodic metalcore,8.77e-06,0.94,0.17,139.704,0.397,0.0926,0.137,0.0232
metalcore,8.77e-06,0.94,0.17,139.704,0.397,0.0926,0.137,0.0232
melodic metalcore,0.000798,0.958,0.169,94.99,0.0704,0.112,0.288,0.0012
metalcore,0.000798,0.958,0.169,94.99,0.0704,0.112,0.288,0.0012
melodic metalcore,1.65e-05,0.957,0.191,93.875,0.101,0.0926,0.224,0.00215
metalcore,1.65e-05,0.957,0.191,93.875,0.101,0.0926,0.224,0.00215
melodic metalcore,0.00106,0.886,0.423,132.985,0.12,0.0568,0.115,0.653
metalcore,0.00106,0.886,0.423,132.985,0.12,0.0568,0.115,0.653
alternative metal,0.00163,0.935,0.598,142.977,0.314,0.176,0.186,2.67e-06
groove metal,0.00163,0.935,0.598,142.977,0.314,0.176,0.186,2.67e-06
nu metal,0.00163,0.935,0.598,142.977,0.314,0.176,0.186,2.67e-06
alternative metal,0.000665,0.971,0.588,134.952,0.262,0.199,0.231,0.000857
groove metal,0.000665,0.971,0.588,134.952,0.262,0.199,0.231,0.000857
nu metal,0.000665,0.971,0.588,134.952,0.262,0.199,0.231,0.000857
alternative metal,3.36e-05,0.988,0.418,129.898,0.201,0.179,0.0823,0.0204
groove metal,3.36e-05,0.988,0.418,129.898,0.201,0.179,0.0823,0.0204
nu metal,3.36e-05,0.988,0.418,129.898,0.201,0.179,0.0823,0.0204
alternative metal,0.00109,0.941,0.411,178.003,0.499,0.0948,0.13,0.000726
groove metal,0.00109,0.941,0.411,178.003,0.499,0.0948,0.13,0.000726
nu metal,0.00109,0.941,0.411,178.003,0.499,0.0948,0.13,0.000726
alternative metal,0.00213,0.959,0.491,165.048,0.654,0.138,0.136,0
groove metal,0.00213,0.959,0.491,165.048,0.654,0.138,0.136,0
nu metal,0.00213,0.959,0.491,165.048,0.654,0.138,0.136,0
alternative metal,6.79e-05,0.925,0.533,99.826,0.327,0.0656,0.157,0.00015
groove metal,6.79e-05,0.925,0.533,99.826,0.327,0.0656,0.157,0.00015
nu metal,6.79e-05,0.925,0.533,99.826,0.327,0.0656,0.157,0.00015
alternative metal,2.45e-05,0.982,0.394,129.6,0.473,0.142,0.308,2.28e-05
groove metal,2.45e-05,0.982,0.394,129.6,0.473,0.142,0.308,2.28e-05
nu metal,2.45e-05,0.982,0.394,129.6,0.473,0.142,0.308,2.28e-05
alternative metal,0.00195,0.857,0.404,89.767,0.527,0.0369,0.0645,0.00235
groove metal,0.00195,0.857,0.404,89.767,0.527,0.0369,0.0645,0.00235
nu metal,0.00195,0.857,0.404,89.767,0.527,0.0369,0.0645,0.00235
alternative metal,0.00159,0.882,0.34,140.309,0.371,0.125,0.131,0.000297
groove metal,0.00159,0.882,0.34,140.309,0.371,0.125,0.131,0.000297
nu metal,0.00159,0.882,0.34,140.309,0.371,0.125,0.131,0.000297
alternative metal,0.00182,0.976,0.208,173.922,0.215,0.239,0.168,1.24e-05
groove metal,0.00182,0.976,0.208,173.922,0.215,0.239,0.168,1.24e-05
nu metal,0.00182,0.976,0.208,173.922,0.215,0.239,0.168,1.24e-05
alternative metal,0.0038,0.893,0.465,145.981,0.361,0.0587,0.12,0.00131
groove metal,0.0038,0.893,0.465,145.981,0.361,0.0587,0.12,0.00131
nu metal,0.0038,0.893,0.465,145.981,0.361,0.0587,0.12,0.00131
alternative metal,0.0109,0.951,0.417,94.099,0.301,0.159,0.079,1.99e-05
groove metal,0.0109,0.951,0.417,94.099,0.301,0.159,0.079,1.99e-05
nu metal,0.0109,0.951,0.417,94.099,0.301,0.159,0.079,1.99e-05
alternative metal,0.000641,0.933,0.32,145.632,0.23,0.0941,0.644,0.0042
groove metal,0.000641,0.933,0.32,145.632,0.23,0.0941,0.644,0.0042
nu metal,0.000641,0.933,0.32,145.632,0.23,0.0941,0.644,0.0042
alternative metal,0.000723,0.964,0.545,100.06,0.396,0.0884,0.255,5.77e-05
groove metal,0.000723,0.964,0.545,100.06,0.396,0.0884,0.255,5.77e-05
nu metal,0.000723,0.964,0.545,100.06,0.396,0.0884,0.255,5.77e-05
rap metal,0.00177,0.917,0.496,158.011,0.773,0.0587,0.131,0.0024
rap metal,0.0413,0.904,0.506,75.993,0.274,0.0392,0.27,0
rap metal,0.000939,0.908,0.339,185.917,0.529,0.05,0.0587,1.37e-05
rap metal,0.00744,0.889,0.503,166.003,0.608,0.0791,0.0545,0.000533
rap metal,0.0814,0.787,0.5,145.075,0.439,0.0284,0.102,0
rap metal,0.00198,0.875,0.505,149.967,0.491,0.0358,0.0892,0.00251
rap metal,0.00605,0.981,0.552,166.103,0.564,0.062,0.179,0
rap metal,0.00137,0.935,0.577,124.992,0.752,0.0338,0.0712,7.47e-06
rap metal,0.0411,0.879,0.452,172.115,0.275,0.03,0.343,4.27e-06
rap metal,0.00215,0.936,0.559,89.978,0.666,0.0343,0.316,5.66e-05
post-metal,2.9e-06,0.987,0.318,97.84,0.211,0.0825,0.348,0.788
post-metal,2.44e-06,0.947,0.144,156.15,0.288,0.0697,0.0711,0.884
post-metal,9.71e-06,0.995,0.174,179.926,0.0396,0.214,0.306,0.748
post-metal,5.55e-06,0.989,0.198,142.1,0.0976,0.145,0.631,0.205
post-metal,2.3e-05,0.927,0.185,146.03,0.16,0.0502,0.284,0.799
post-metal,1.16e-06,0.995,0.159,144.167,0.0914,0.203,0.148,0.842
post-metal,6.95e-05,0.985,0.217,135.224,0.136,0.195,0.387,0.813
post-metal,1.84e-06,0.991,0.257,87.075,0.167,0.154,0.0794,0.767
post-metal,0.00012,0.896,0.254,93.921,0.138,0.0474,0.182,0.846
post-metal,5.4e-06,0.99,0.251,106.28,0.276,0.169,0.0447,0.59
post-metal,0.000512,0.786,0.316,136.989,0.269,0.154,0.373,0.793
metal,0.0399,0.965,0.25,78.096,0.0888,0.084,0.984,0.447
metal,0.49,0.946,0.301,125.943,0.123,0.112,0.886,0.316
metal,0.0349,0.802,0.184,119.496,0.187,0.0724,0.857,0.212
metal,0.0412,0.917,0.171,124.057,0.147,0.0789,0.93,0.315
metal,0.303,0.849,0.24,85.353,0.307,0.0598,0.994,0.561
metal,0.0604,0.99,0.25,118.875,0.0386,0.105,0.982,0.871
metal,0.0438,0.936,0.33,89.435,0.263,0.0993,0.806,0.516
metal,0.0385,0.945,0.115,68.82,0.0799,0.101,0.996,0.899
metal,0.197,0.893,0.288,120.105,0.266,0.0926,0.988,0.522
metal,0.185,0.916,0.26,133.283,0.184,0.116,0.837,0.691
metal,0.717,0.72,0.183,75.779,0.372,0.116,0.99,0.278
metal,0.526,0.867,0.218,136.783,0.167,0.228,0.974,0.454
